"localOrgId","sampStrategy","progType","sampMethod","sampPoint","animalID","sampId","sampCountry","sampArea","sampLAU1","sampLAU2","sampY","sampM","sampD","sampMatType","sampMatCode","sampMatText","decomposition","age","sex","analysisY","analysisM","analysisD","anMatCode","labId","labCountry","paramCode","anMethCode","resId","resQualValue","resType","ADNSId","Output"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1603928002","EE1580990","EE","EE006","EE0060059","EE00600590786",2016,2,6,"S000A","A056Y","hunted",1,"Young","F",2016,2,7,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3344100","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1603928003","EE1580991","EE","EE006","EE0060059","EE00600590786",2016,2,6,"S000A","A056Y","hunted",1,"Young","M",2016,2,7,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3344101","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1603928004","EE1580992","EE","EE006","EE0060059","EE00600590786",2016,2,6,"S000A","A056Y","hunted",1,"Young","F",2016,2,7,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3344102","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1603928005","EE1580993","EE","EE006","EE0060059","EE00600590786",2016,2,6,"S000A","A056Y","hunted",1,"Young","F",2016,2,7,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3344103","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1603929001","EE1580994","EE","EE006","EE0060059","EE00600590786",2016,2,6,"S000A","A056Y","hunted",1,"Young","F",2016,2,7,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3344106","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1603929002","EE1580995","EE","EE006","EE0060059","EE00600590786",2016,2,6,"S000A","A056Y","hunted",1,"Young","M",2016,2,7,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3344109","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1603929003","EE1580996","EE","EE006","EE0060059","EE00600590786",2016,2,6,"S000A","A056Y","hunted",1,"Young","F",2016,2,7,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3344112","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1603929004","EE1580997","EE","EE006","EE0060059","EE00600590786",2016,2,6,"S000A","A056Y","hunted",1,"Young","M",2016,2,7,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3344115","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1603929005","EE1580998","EE","EE006","EE0060059","EE00600590786",2016,2,6,"S000A","A056Y","hunted",1,"Adult","M",2016,2,7,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3344118","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1603931001","EE1581004","EE","EE006","EE0060051","EE00600510234",2016,2,6,"S000A","A056Y","hunted",1,"Young","F",2016,2,7,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3344136","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1603931002","EE1581005","EE","EE006","EE0060051","EE00600510234",2016,2,6,"S000A","A056Y","hunted",1,"Young","M",2016,2,7,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3344139","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1603931003","EE1581006","EE","EE006","EE0060051","EE00600510234",2016,2,6,"S000A","A056Y","hunted",1,"Young","F",2016,2,7,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3344142","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1603931004","EE1581007","EE","EE006","EE0060051","EE00600510234",2016,2,6,"S000A","A056Y","hunted",1,"Adult","F",2016,2,7,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3344145","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1603932002","EE1581010","EE","EE006","EE0060051","EE00600510325",2016,2,6,"S000A","A056Y","hunted",1,"Adult","F",2016,2,7,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3344154","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1603933001","EE1581013","EE","EE006","EE0060051","EE00600510566",2016,2,6,"S000A","A056Y","hunted",1,"Adult","M",2016,2,7,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3344163","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1603933002","EE1581014","EE","EE006","EE0060051","EE00600510566",2016,2,6,"S000A","A056Y","hunted",1,"Young","M",2016,2,7,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3344166","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1603934001","EE1581016","EE","EE006","EE0060051","EE00600510835",2016,2,6,"S000A","A056Y","hunted",1,"Young","F",2016,2,7,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3344172","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1603934002","EE1581017","EE","EE006","EE0060051","EE00600510835",2016,2,6,"S000A","A056Y","hunted",1,"Adult","M",2016,2,7,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3344175","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1603935001","EE1581018","EE","EE006","EE0060051","EE00600510937",2016,2,6,"S000A","A056Y","hunted",1,"Adult","F",2016,2,7,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3344178","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1603935002","EE1581019","EE","EE006","EE0060051","EE00600510937",2016,2,6,"S000A","A056Y","hunted",1,"Adult","F",2016,2,7,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3344181","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1603935003","EE1581020","EE","EE006","EE0060051","EE00600510937",2016,2,6,"S000A","A056Y","hunted",1,"Young","F",2016,2,7,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3344184","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1603935004","EE1581021","EE","EE006","EE0060051","EE00600510937",2016,2,6,"S000A","A056Y","hunted",1,"Young","F",2016,2,7,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3344187","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1603935005","EE1581022","EE","EE006","EE0060051","EE00600510937",2016,2,6,"S000A","A056Y","hunted",1,"Young","F",2016,2,7,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3344190","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1603936001","EE1581035","EE","EE006","EE0060051","EE00600510288",2016,2,6,"S000A","A056Y","hunted",1,"Young","M",2016,2,7,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3344229","POS","BIN","EE/2016/191","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1603937001","EE1581040","EE","EE006","EE0060051","EE00600510835",2016,2,6,"S000A","A056Y","hunted",1,"Adult","M",2016,2,7,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3344244","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1603938001","EE1581041","EE","EE006","EE0060051","EE00600510565",2016,2,6,"S000A","A056Y","hunted",1,"Young","M",2016,2,7,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3344247","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1603939001","EE1581042","EE","EE006","EE0060051","EE00600510684",2016,2,6,"S000A","A056Y","hunted",1,"Adult","F",2016,2,7,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3344250","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1603940001","EE1581043","EE","EE004","EE0040067","EE00400670710",2016,2,6,"S000A","A056Y","hunted",1,"Young","U",2016,2,7,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3344253","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1603940002","EE1581044","EE","EE004","EE0040067","EE00400670710",2016,2,6,"S000A","A056Y","hunted",1,"Young","U",2016,2,7,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3344256","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1603940003","EE1581045","EE","EE004","EE0040067","EE00400670710",2016,2,6,"S000A","A056Y","hunted",1,"Young","U",2016,2,7,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3344259","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1603940004","EE1581046","EE","EE004","EE0040067","EE00400670710",2016,2,6,"S000A","A056Y","hunted",1,"Young","U",2016,2,7,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3344262","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1603940005","EE1581047","EE","EE004","EE0040067","EE00400670710",2016,2,6,"S000A","A056Y","hunted",1,"Young","U",2016,2,7,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3344265","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1603942001","EE1581053","EE","EE004","EE0040067","EE00400670756",2016,2,6,"S000A","A056Y","hunted",1,"Young","M",2016,2,7,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3344283","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1603942002","EE1581054","EE","EE004","EE0040067","EE00400670756",2016,2,6,"S000A","A056Y","hunted",1,"Young","F",2016,2,7,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3344286","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1603943001","EE1581058","EE","EE004","EE0040067","EE00400670334",2016,2,6,"S000A","A056Y","hunted",1,"Young","M",2016,2,7,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3344298","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1603943002","EE1581059","EE","EE004","EE0040067","EE00400670334",2016,2,6,"S000A","A056Y","hunted",1,"Young","F",2016,2,7,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3344301","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1603943003","EE1581060","EE","EE004","EE0040067","EE00400670334",2016,2,6,"S000A","A056Y","hunted",1,"Young","F",2016,2,7,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3344304","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1603943004","EE1581061","EE","EE004","EE0040067","EE00400670334",2016,2,6,"S000A","A056Y","hunted",1,"Young","F",2016,2,7,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3344307","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1603943005","EE1581062","EE","EE004","EE0040067","EE00400670334",2016,2,6,"S000A","A056Y","hunted",1,"Young","M",2016,2,7,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3344310","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1603943006","EE1581063","EE","EE004","EE0040067","EE00400670334",2016,2,6,"S000A","A056Y","hunted",1,"Young","M",2016,2,7,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3344313","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1603943007","EE1581064","EE","EE004","EE0040067","EE00400670334",2016,2,6,"S000A","A056Y","hunted",1,"Young","M",2016,2,7,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3344316","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1603944001","EE1581075","EE","EE004","EE0040057","EE00400570452",2016,2,6,"S000A","A056Y","hunted",1,"Adult","F",2016,2,7,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3344349","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1603946001","EE1581077","EE","EE006","EE0060070","EE00600700884",2016,2,6,"S000A","A056Y","hunted",1,"Young","M",2016,2,7,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3344355","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1603947001","EE1581078","EE","EE006","EE0060070","EE00600700504",2016,2,6,"S000A","A056Y","hunted",1,"Young","F",2016,2,7,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3344358","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1603948001","EE1581079","EE","EE006","EE0060070","EE00600700669",2016,2,6,"S000A","A056Y","hunted",1,"Adult","M",2016,2,7,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3344361","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1603949001","EE1581080","EE","EE006","EE0060070","EE00600700277",2016,2,6,"S000A","A056Y","hunted",1,"Young","M",2016,2,7,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3344364","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1603949002","EE1581081","EE","EE006","EE0060070","EE00600700277",2016,2,6,"S000A","A056Y","hunted",1,"Young","M",2016,2,7,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3344367","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1603951001","EE1581084","EE","EE006","EE0060070","EE00600700277",2016,2,6,"S000A","A056Y","hunted",1,"Adult","M",2016,2,7,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3344376","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1603952001","EE1581085","EE","EE006","EE0060070","EE00600700375",2016,2,6,"S000A","A056Y","hunted",1,"Young","F",2016,2,7,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3344379","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1603953004","EE1581089","EE","EE006","EE0060070","EE00600700292",2016,2,6,"S000A","A056Y","hunted",1,"Young","M",2016,2,7,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3344391","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1603954001","EE1581091","EE","EE004","EE0040067","EE00400670929",2016,2,6,"S000A","A056Y","hunted",1,"Young","F",2016,2,7,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3344397","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1603955001","EE1581095","EE","EE008","EE0080065","EE00800650707",2016,2,6,"S000A","A056Y","hunted",1,"Adult","F",2016,2,7,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3344409","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1603956001","EE1581096","EE","EE008","EE0080065","EE00800650707",2016,2,6,"S000A","A056Y","hunted",1,"Young","M",2016,2,7,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3344412","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1603957001","EE1581097","EE","EE008","EE0080065","EE00800650879",2016,2,6,"S000A","A056Y","hunted",1,"Adult","F",2016,2,7,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3344415","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1603958001","EE1581098","EE","EE008","EE0080065","EE00800650473",2016,2,6,"S000A","A056Y","hunted",1,"Young","M",2016,2,7,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3344418","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1603959001","EE1581099","EE","EE008","EE0080065","EE00800650473",2016,2,6,"S000A","A056Y","hunted",1,"Adult","F",2016,2,7,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3344421","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1603960001","EE1581100","EE","EE008","EE0080065","EE00800650621",2016,2,6,"S000A","A056Y","hunted",1,"Young","M",2016,2,7,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3344424","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1603961001","EE1581101","EE","EE006","EE0060059","EE00600590662",2016,2,6,"S000A","A056Y","hunted",1,"Young","M",2016,2,7,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3344427","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1603961002","EE1581102","EE","EE006","EE0060059","EE00600590662",2016,2,6,"S000A","A056Y","hunted",1,"Young","M",2016,2,7,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3344430","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1603961003","EE1581103","EE","EE006","EE0060059","EE00600590662",2016,2,6,"S000A","A056Y","hunted",1,"Adult","F",2016,2,7,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3344433","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1603961004","EE1581104","EE","EE006","EE0060059","EE00600590662",2016,2,6,"S000A","A056Y","hunted",1,"Adult","F",2016,2,7,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3344436","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1603973006","EE1581161","EE","EE008","EE0080086","EE00800860874",2016,2,6,"S000A","A056Y","hunted",1,"Young","M",2016,2,7,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3344607","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1603974001","EE1581162","EE","EE008","EE0080086","EE00800860918",2016,2,6,"S000A","A056Y","hunted",1,"Young","F",2016,2,7,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3344610","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1603975001","EE1581168","EE","EE008","EE0080086","EE00800860874",2016,2,6,"S000A","A056Y","hunted",1,"Young","F",2016,2,7,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3344628","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1603977001","EE1581170","EE","EE008","EE0080086","EE00800860389",2016,2,6,"S000A","A056Y","hunted",1,"Young","M",2016,2,7,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3344634","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1603977002","EE1581171","EE","EE008","EE0080086","EE00800860389",2016,2,6,"S000A","A056Y","hunted",1,"Young","F",2016,2,7,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3344639","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1603977003","EE1581172","EE","EE008","EE0080086","EE00800860389",2016,2,6,"S000A","A056Y","hunted",1,"Adult","F",2016,2,7,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3344640","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1603985001","EE1581185","EE","EE001","EE0010037","EE00100370518",2016,2,6,"S000A","A056Y","hunted",1,"Adult","F",2016,2,7,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3344679","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1603986001","EE1581186","EE","EE001","EE0010037","EE00100370198",2016,2,6,"S000A","A056Y","hunted",1,"Young","M",2016,2,7,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3344682","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1603992001","EE1581192","EE","EE008","EE0080078","EE00800780861",2016,2,7,"S000A","A056Y","hunted",1,"Young","M",2016,2,7,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3344700","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1603993001","EE1581193","EE","EE008","EE0080049","EE00800490248",2016,2,7,"S000A","A056Y","hunted",1,"Adult","F",2016,2,7,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3344703","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1603965001","EE1581130","EE","EE006","EE0060059","EE00600590786",2016,2,6,"S000A","A056Y","hunted",1,"Young","F",2016,2,7,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3344514","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1603965002","EE1581131","EE","EE006","EE0060059","EE00600590786",2016,2,6,"S000A","A056Y","hunted",1,"Young","M",2016,2,7,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3344517","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1603965003","EE1581132","EE","EE006","EE0060059","EE00600590786",2016,2,6,"S000A","A056Y","hunted",1,"Young","M",2016,2,7,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3344520","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1603965004","EE1581133","EE","EE006","EE0060059","EE00600590786",2016,2,6,"S000A","A056Y","hunted",1,"Young","F",2016,2,7,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3344523","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1603965005","EE1581134","EE","EE006","EE0060059","EE00600590786",2016,2,6,"S000A","A056Y","hunted",1,"Young","M",2016,2,7,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3344526","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1603966001","EE1581135","EE","EE004","EE0040067","EE00400670929",2016,2,6,"S000A","A056Y","hunted",1,"Young","F",2016,2,7,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3344529","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1603967001","EE1581140","EE","EE007","EE0070044","EE00700440802",2016,2,6,"S000A","A056Y","hunted",1,"Young","F",2016,2,7,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3344544","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1603967002","EE1581141","EE","EE007","EE0070044","EE00700440802",2016,2,6,"S000A","A056Y","hunted",1,"Young","F",2016,2,7,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3344547","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1603967003","EE1581142","EE","EE007","EE0070044","EE00700440802",2016,2,6,"S000A","A056Y","hunted",1,"Young","F",2016,2,7,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3344550","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1603967004","EE1581143","EE","EE007","EE0070044","EE00700440802",2016,2,6,"S000A","A056Y","hunted",1,"Young","F",2016,2,7,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3344553","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1603968001","EE1581145","EE","EE007","EE0070044","EE00700440224",2016,2,6,"S000A","A056Y","hunted",1,"Young","M",2016,2,7,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3344559","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1603968002","EE1581146","EE","EE007","EE0070044","EE00700440224",2016,2,6,"S000A","A056Y","hunted",1,"Young","F",2016,2,7,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3344562","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1603969001","EE1581149","EE","EE007","EE0070044","EE00700440851",2016,2,6,"S000A","A056Y","hunted",1,"Young","F",2016,2,7,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3344571","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1603970001","EE1581151","EE","EE007","EE0070044","EE00700440815",2016,2,6,"S000A","A056Y","hunted",1,"Young","M",2016,2,7,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3344577","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1603970002","EE1581152","EE","EE007","EE0070044","EE00700440815",2016,2,6,"S000A","A056Y","hunted",1,"Young","M",2016,2,7,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3344580","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1603971001","EE1581153","EE","EE001","EE0010037","EE00100370338",2016,2,6,"S000A","A056Y","hunted",1,"Adult","M",2016,2,7,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3344583","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1603972001","EE1581155","EE","EE008","EE0080086","EE00800860767",2016,2,6,"S000A","A056Y","hunted",1,"Young","M",2016,2,7,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3344589","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1603973001","EE1581156","EE","EE008","EE0080086","EE00800860874",2016,2,6,"S000A","A056Y","hunted",1,"Young","M",2016,2,7,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3344592","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1603973002","EE1581157","EE","EE008","EE0080086","EE00800860874",2016,2,6,"S000A","A056Y","hunted",1,"Young","F",2016,2,7,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3344603","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1603973003","EE1581158","EE","EE008","EE0080086","EE00800860874",2016,2,6,"S000A","A056Y","hunted",1,"Young","M",2016,2,7,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3344604","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1603973004","EE1581159","EE","EE008","EE0080086","EE00800860874",2016,2,6,"S000A","A056Y","hunted",1,"Young","F",2016,2,7,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3344605","NEG","BIN","","Err:508"
